date,open,high,low,close,volume
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.621
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.978
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.304
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.451
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.172
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.872
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.182
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.101
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80500000001
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.13100000001
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.374
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.243
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.268
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.796
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.185
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.578
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.477
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.874
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.597
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.522
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.481
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.94
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.176
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.647
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.404
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.359
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.822
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.578
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.865
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.241
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.717
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.051
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.093
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.865
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.552
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.928
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.514
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.266
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.527
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.437
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.792
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.186
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.351
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.434
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.353
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.757
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.943
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.743
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.095
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.886
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.642
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.9
2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.11
2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.373
2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.359
2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.712
2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.573
2021-08-17,45901.3,47160.0,44376.0,44695.95,57039.343
2021-08-18,44695.95,46000.0,44203.28,44705.29,54099.415
2021-08-19,44699.37,47033.0,43927.7,46760.62,53411.755
2021-08-20,46760.62,49382.99,46622.99,49322.47,56850.353
2021-08-21,49322.47,49757.04,48222.0,48821.87,46745.136
2021-08-22,48821.88,49500.0,48050.0,49239.22,37007.885
2021-08-23,49239.22,50500.0,49029.0,49488.85,52462.544
2021-08-24,49488.85,49860.0,47600.0,47674.01,51014.595
2021-08-25,47674.01,49264.3,47126.28,48973.32,44655.828
2021-08-26,48973.32,49352.84,46250.0,46843.87,49371.274
2021-08-27,46843.86,49149.93,46348.0,49069.9,42068.106999999996
2021-08-28,49069.9,49299.0,48346.88,48895.35,26681.063000000002
2021-08-29,48895.35,49632.27,47762.54,48767.83,32652.283
2021-08-30,48767.84,48888.61,46853.0,46982.91,40288.351
2021-08-31,46982.91,48246.11,46700.0,47100.89,48645.528
2021-09-01,47100.89,49156.0,46512.0,48810.52,49904.655
2021-09-02,48810.51,50450.13,48584.06,49246.64,54410.771
2021-09-03,49246.63,51000.0,48316.84,49999.14,59025.644
2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.662
2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.836
2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.67
2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.803
2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.316
2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.661
2021-09-10,46395.14,47033.0,44132.29,44850.91,49048.268
2021-09-11,44842.2,45987.93,44722.22,45173.69,30440.406
2021-09-12,45173.68,46460.0,44742.06,46025.24,32094.278
2021-09-13,46025.23,46880.0,43370.0,44940.73,65429.15
2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.851
2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.715
2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.089
2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.926
2021-09-18,47299.98,48843.2,47035.56,48292.74,30906.469
2021-09-19,48292.75,48372.83,46829.18,47241.75,29847.243
2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.527
2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.081
2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.054000000004
2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.576
2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.427
2021-09-25,42810.58,42966.84,41646.28,42670.64,33594.57
2021-09-26,42670.63,43950.0,40750.0,43160.9,49880.0
2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.843
2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.262
2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.534999999996
2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.227
2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.876
2021-10-02,48141.6,48336.59,47430.18,47634.9,30508.983
2021-10-03,47634.89,49228.08,47088.0,48200.01,30825.057
2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.494
2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.668
2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.544
2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.379
2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.258
2021-10-09,53955.67,55489.0,53661.67,54949.72,55177.078
2021-10-10,54949.72,56561.31,54080.0,54659.0,89237.835
2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.166
2021-10-12,57471.35,57680.0,53879.0,55996.93,53471.286
2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.445
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.337
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.907
2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.881
2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.45
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.109
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.937
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.644
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.359000000004
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.936
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.576999999997
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.837
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.503
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.491
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.354
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.904
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.125
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.638
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.669
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.28
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.935
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.485
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.572
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.689
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.096
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.38
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.108
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.976
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.073
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.369
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.155
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.383
2021-11-18,60344.86,60976.0,56474.26,56891.62,62147.002
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.889
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.592000000004
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.229
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.322
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.849
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.051
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.515
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.871
2021-11-27,53723.72,55280.0,53610.0,54721.03,29717.003
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.716
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.637
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.058000000005
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.372
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.216
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.473
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.923
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.686
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.572
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.193
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.934
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.523
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.983
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.18
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.866
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.489
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.052
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.708
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.508
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.929000000004
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.204
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54
2021-12-24,50838.82,51810.0,50384.43,50820.0,31684.843
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.518
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.891
2021-12-27,50775.48,52088.0,50449.0,50701.44,28792.216
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.340000000004
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.872
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.293999999998
2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.996
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.465
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.461
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.077
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.414
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.117
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.368
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.508
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.395
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.172
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.438
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.292
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.878000000004
2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.884000000002
2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.057
2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.353
2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.088
2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.083
2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.718
2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.342000000004
2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.89199999999
2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.338
2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.523
2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.753
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.403
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.161
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.882
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.27
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.496
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.668
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.244
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.446
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.679000000004
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.112
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.959
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.345
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.167
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.291
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.168
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.288
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.168
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.859
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.083
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.13
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.196
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.873
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.993
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.922
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.056
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.688
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.945
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.731
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.296
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.571
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.258
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.448000000004
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.636
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.098
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.609
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.686
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.132
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.264
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.117
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.066
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.585
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.932
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.764
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.364999999998
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.824
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.453
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.551
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.379
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.009
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.335
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.252
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.943
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.872
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.125
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.434
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.618
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.912
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.261
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.286
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.208
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.129
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.063
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.536
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.678
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.873
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.748
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.33
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.543
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.043
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.662
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.096
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.447
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.017
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.272
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.013
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.359
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.448
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.493000000002
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.493
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.858
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.351
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.277
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.022
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.424
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.611
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.129
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.124
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.672
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.656
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.193
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.244
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.928
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.455
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.617
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.434
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.804
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.709
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.642
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.003
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.264
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.369
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.879
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.669
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.197
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.133
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.157999999996
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.364
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.255
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.133
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.986
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.498999999996
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.388
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.654
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.52100000001
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.352
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.348
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.948
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.115
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.635
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.429
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.449
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.902000000002
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.929
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.923
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.517
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.614
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.188
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.25200000001
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.399
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.59999999999
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.03699999998
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.648
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.49300000002
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.594
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.336
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.657
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.876
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.942
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.07400000001
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.981
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.087
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.366
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.678
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.106999999996
2022-06-27,21038.08,21539.85,20510.0,20742.56,64474.998999999996
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.083
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.043
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.648
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.595
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.303
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.466
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.049
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.137
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.582
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.582
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.574
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.842
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.215
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.406
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.46
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.251
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.218
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.302
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.675
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.453
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.731
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.768
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.173
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.684
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.438
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.775
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.672
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.766
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.245
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.198
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.072
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.505
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.132
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.323
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.163
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.283
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.809
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.697
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.804
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.008
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.512
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.55
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.797
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.57
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.255
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.142
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.547
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.949
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.687
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.876
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.687
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.685
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.046
